ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,name
ENSG00000173083,231.65095956820403,1.8075278380648008,0.22763055710558006,7.9406203677058596,2.011725209691987e-15,2.9673720583422074e-12,HPSE,heparanase [Source:HGNC Symbol;Acc:HGNC:5164]
MSTRG.919|ENSG00000149781,1007.5877879533987,1.5954496261380675,0.20138424187538817,7.922415434695701,2.329405113969198e-15,3.1547114939509486e-12,FERMT3,fermitin family member 3 [Source:HGNC Symbol;Acc:HGNC:23151]
ENSG00000258947,697.5606489107336,3.2996599308827244,0.41667730733386454,7.918981602323875,2.394637744379267e-15,3.1547114939509486e-12,TUBB3,tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]
ENSG00000134668,157.14580870863043,3.825769617651736,0.4833422173974022,7.915239927213316,2.467767328584091e-15,3.1547114939509486e-12,SPOCD1,SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]
MSTRG.5330|ENSG00000104490,2898.1959845857473,-2.518149749856129,0.31778926463917834,-7.9239610334706105,2.3006174578928488e-15,3.1547114939509486e-12,NCALD,neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]
MSTRG.3214|ENSG00000230838,447.320084518741,5.438133343762688,0.6909347063246044,7.870690665823678,3.526887057858377e-15,4.363214372771827e-12,LINC01614,long intergenic non-protein coding RNA 1614 [Source:HGNC Symbol;Acc:HGNC:51847]
ENSG00000180264,81.9094687569612,-4.169583558717736,0.5313632414365005,-7.846955215504898,4.262593812595944e-15,5.1085854783395955e-12,ADGRD2,adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651]
ENSG00000185482,72.03994919717378,1.965612342829441,0.25221389039883363,7.79343413529349,6.521208116454255e-15,7.578631893155672e-12,STAC3,SH3 and cysteine rich domain 3 [Source:HGNC Symbol;Acc:HGNC:28423]
ENSG00000171819,103.38902715256906,-5.263694193838297,0.6759861431529082,-7.786689486396245,6.878772734064123e-15,7.759053327179212e-12,ANGPTL7,angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]
ENSG00000060718,5383.88836167281,5.762083353895265,0.7453958286860151,7.730232893914464,1.0735000794857262e-14,1.176280044238774e-11,COL11A1,collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]
MSTRG.5048|ENSG00000122641,2735.9048120747098,4.057124769379466,0.525614347827314,7.718824240909799,1.1740766574417867e-14,1.2507503858208324e-11,INHBA,inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]
ENSG00000108924,1380.658912454366,-2.8827571587619056,0.37430097966807135,-7.701708826192022,1.342585416931455e-14,1.3916079276956279e-11,HLF,"HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]"
MSTRG.4523|ENSG00000113532,1253.3731737766318,1.4407671826956991,0.187235155301029,7.6949608121364435,1.4153754652086579e-14,1.4284490649004536e-11,ST8SIA4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10871]"
ENSG00000154127,441.7623934422274,1.250394827860697,0.16293046783872095,7.674407644237651,1.661848056573124e-14,1.634193200452202e-11,UBASH3B,ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]
ENSG00000267013,48.051819514540796,4.3587233842577024,0.5697330066577906,7.650466680572299,2.002512226534544e-14,1.9199586599956572e-11,LINC01929,long intergenic non-protein coding RNA 1929 [Source:HGNC Symbol;Acc:HGNC:52751]
ENSG00000178927,1818.275088560571,1.173870177390475,0.1541485600267179,7.615187434686468,2.6330908717990917e-14,2.462967512789438e-11,CYBC1,cytochrome b-245 chaperone 1 [Source:HGNC Symbol;Acc:HGNC:28672]
MSTRG.3385|ENSG00000153246,1884.5295122595373,-1.6190435971638197,0.21314669589314938,-7.595912244285727,3.0563160513946663e-14,2.7668500339155496e-11,PLA2R1,phospholipase A2 receptor 1 [Source:HGNC Symbol;Acc:HGNC:9042]
MSTRG.2995|ENSG00000129451,300.1430801125816,-2.896555562841038,0.38142784453391015,-7.593980367061338,3.1022542165359085e-14,2.7668500339155496e-11,KLK10,kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]
MSTRG.588|ENSG00000162896,13373.752242079581,-5.834139169113116,0.769390166051492,-7.582809641373376,3.3815080984304215e-14,2.9473685700660246e-11,PIGR,polymeric immunoglobulin receptor [Source:HGNC Symbol;Acc:HGNC:8968]
ENSG00000104415,773.8179683320265,3.6112107466273664,0.48052625640699104,7.515116392659262,5.686032419484298e-14,4.8458895404364957e-11,CCN4,cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]
ENSG00000119686,366.5183391845373,1.840988783061541,0.24527146835580263,7.505923112063381,6.099721398304275e-14,4.873550319715984e-11,FLVCR2,FLVCR heme transporter 2 [Source:HGNC Symbol;Acc:HGNC:20105]
ENSG00000203805,112.25974098081696,5.007920331808308,0.6670990740095755,7.507011367454582,6.049247652043407e-14,4.873550319715984e-11,PLPP4,phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]
MSTRG.4859|ENSG00000136295,6217.787148549632,1.929579038544747,0.25705193004237853,7.506572847854631,6.069536791658473e-14,4.873550319715984e-11,TTYH3,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]
ENSG00000133466,845.4807156740864,2.7637664277313014,0.3687976480485333,7.493991467558365,6.681006912111606e-14,5.124465921727844e-11,C1QTNF6,C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]
ENSG00000170549,882.0857162356469,-3.0898434062665254,0.4122104291694899,-7.495791439561236,6.589950469935756e-14,5.124465921727844e-11,IRX1,iroquois homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14358]
ENSG00000171241,172.14174202693061,2.7532612476806575,0.3675715451605224,7.490409102473587,6.8659263196187e-14,5.163041966346995e-11,SHCBP1,SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]
ENSG00000099953,3703.8268451642075,5.467064469309957,0.7327918279579102,7.460596939986579,8.613135772373713e-14,6.352353269352004e-11,MMP11,matrix metallopeptidase 11 [Source:HGNC Symbol;Acc:HGNC:7157]
MSTRG.4486|ENSG00000151882,4718.758050009924,-2.989701373997112,0.4015393475089759,-7.4456000203822645,9.650478256123148e-14,6.98312248302979e-11,CCL28,C-C motif chemokine ligand 28 [Source:HGNC Symbol;Acc:HGNC:17700]
MSTRG.3010|ENSG00000131042,645.4689665013617,1.5184162662069451,0.20441833274211907,7.4279847890281,1.1026463468476263e-13,7.831035194065428e-11,LILRB2,leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]
ENSG00000123643,884.6555532135422,1.5594353020673737,0.21121794400320895,7.383062596441531,1.5468925259454887e-13,1.0786340956824624e-10,SLC36A1,solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]
ENSG00000231367,132.0893792896073,-3.6929877658657,0.5028098426904681,-7.344700625001725,2.0622015243335315e-13,1.412276618923487e-10,LINC02613,long intergenic non-protein coding RNA 2613 [Source:HGNC Symbol;Acc:HGNC:54068]
ENSG00000171243,272.85590415011757,-4.365144672215476,0.5959825871476003,-7.324282229632338,2.4018074018380806e-13,1.6159950117174077e-10,SOSTDC1,sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]
MSTRG.5143|ENSG00000105894,3734.742621933027,-4.627561238548394,0.6323972431450462,-7.317491163520174,2.5264976754035277e-13,1.6705812474034603e-10,PTN,pleiotrophin [Source:HGNC Symbol;Acc:HGNC:9630]
ENSG00000149380,163.12830575250135,2.891350484805414,0.3957370494876703,7.306241577705748,2.747180807639654e-13,1.7857140873523452e-10,P4HA3,prolyl 4-hydroxylase subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:30135]
ENSG00000138316,125.24778812751993,3.2308703947626576,0.4430099242935332,7.292997780839602,3.0313308686920345e-13,1.9375761690868035e-10,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]
ENSG00000171700,422.42516696123215,1.2375418398012479,0.1698658384288211,7.285407420632225,3.20699639554326e-13,2.016254405991468e-10,RGS19,regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]
MSTRG.3402|ENSG00000204262,18158.033582254462,2.6480733164972854,0.3642558626015408,7.269816599750958,3.5997589084714495e-13,2.2266831273998156e-10,COL5A2,collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]
ENSG00000105855,2367.0685857625417,-2.522351418825767,0.34706887990525875,-7.267581638302769,3.659801620831433e-13,2.2278897136588297e-10,ITGB8,integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]
MSTRG.958|ENSG00000149257,8564.351290561815,1.7833051613676862,0.2472714118723799,7.211934238026974,5.516261529045562e-13,3.3055335296941616e-10,SERPINH1,serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]
MSTRG.5498|ENSG00000130635,23971.92923329395,2.8416763346080027,0.3952624388266612,7.189340689804817,6.510493526581578e-13,3.7830899581504565e-10,COL5A1,collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]
ENSG00000130309,4873.196720598826,1.4780367404814512,0.20557760158584407,7.189677907903114,6.494434553958708e-13,3.7830899581504565e-10,COLGALT1,collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26182]
ENSG00000151917,86.55475653170504,1.7106467960857503,0.2389028817930366,7.160427631708925,8.042577882153057e-13,4.6035955874395804e-10,BEND6,BEN domain containing 6 [Source:HGNC Symbol;Acc:HGNC:20871]
ENSG00000256940,28.582740080338613,2.6967419340257686,0.37737210485012274,7.146108308924445,8.927263170340561e-13,5.03484514479016e-10,PPP1R14B-AS1,PPP1R14B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54233]
ENSG00000142669,4309.812742350532,1.5131570910964924,0.21291369724931655,7.106903457341327,1.1867538547155914e-12,6.596115519159079e-10,SH3BGRL3,SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]
MSTRG.4440|ENSG00000094755,4150.941838768383,-4.4809811653136835,0.6312895550063236,-7.098139244944102,1.2644775284854728e-12,6.927711099278053e-10,GABRP,gamma-aminobutyric acid type A receptor subunit pi [Source:HGNC Symbol;Acc:HGNC:4089]
MSTRG.119|ENSG00000154027,1408.2999393142136,-4.049857982968583,0.5711390643400802,-7.090843956975647,1.3329657837331947e-12,7.20008039041574e-10,AK5,adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]
MSTRG.2065|ENSG00000261175,281.9475122480564,-4.8251371392505895,0.6828814227525905,-7.065849177447529,1.5963672899113196e-12,8.404230213345245e-10,LINC02188,long intergenic non-protein coding RNA 2188 [Source:HGNC Symbol;Acc:HGNC:53050]
ENSG00000174611,84.3497278064636,-3.8106520758055886,0.5393278448266859,-7.0655578278739695,1.5997204911845919e-12,8.404230213345245e-10,KY,kyphoscoliosis peptidase [Source:HGNC Symbol;Acc:HGNC:26576]
MSTRG.2977|ENSG00000268810,151.09216313245142,-3.9402317230671873,0.5582913472841667,-7.057662172689261,1.6932709938827295e-12,8.658484784852875e-10,-,"novel transcript, antisense to PPP5C"
ENSG00000272808,101.94341333637097,-1.93307131784572,0.2738508392109619,-7.058847522306009,1.6788916943264929e-12,8.658484784852875e-10,-,novel transcript
ENSG00000124935,373.2922895028709,-6.79362580486234,0.9631255534800455,-7.053728125388269,1.7418656197916628e-12,8.789774787451323e-10,SCGB1D2,secretoglobin family 1D member 2 [Source:HGNC Symbol;Acc:HGNC:18396]
MSTRG.5278|ENSG00000038945,2713.019579740089,2.58284856192361,0.3666271558417948,7.044891576547998,1.8560597493557922e-12,9.244382785395323e-10,MSR1,macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]
ENSG00000151490,188.93097813565927,1.9049592590827373,0.2711814700651277,7.024666023918363,2.1457888868543634e-12,1.055040379483996e-09,PTPRO,protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]
ENSG00000066294,2290.682093564515,2.0684364521447915,0.2956212703687876,6.996913481781661,2.6166275290395718e-12,1.2702567388126154e-09,CD84,CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]
MSTRG.999|ENSG00000043039,1134.8037523204507,-2.742683819439236,0.3929782962619456,-6.97922466845614,2.96813501670443e-12,1.422886825320395e-09,BARX2,BARX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:956]
ENSG00000116701,716.2330161527638,1.659118947268988,0.23786429097319245,6.975065237749252,3.0572891317364875e-12,1.447532043101556e-09,NCF2,neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]
MSTRG.1153|ENSG00000150782,314.43359872434746,1.9316439210073224,0.27710589075065367,6.970778989124632,3.151907982194567e-12,1.4633849109366963e-09,IL18,interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]
ENSG00000197506,565.3838734612649,-3.7043761708286453,0.5314664776563647,-6.970103151498896,3.167086845395056e-12,1.4633849109366963e-09,SLC28A3,solute carrier family 28 member 3 [Source:HGNC Symbol;Acc:HGNC:16484]
ENSG00000005059,564.4126454017089,1.1786150599030367,0.16978237681715036,6.941916363748185,3.86816218075153e-12,1.7660462832619275e-09,MCUB,mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]
MSTRG.5554|NONHSAG052511.2,809.4288463398135,-5.3186682789599455,0.766412392665507,-6.939695038675118,3.929472702317576e-12,1.7729318541950746e-09,-,-
ENSG00000183798,86.0664914744499,-3.247946746031902,0.46824510051308493,-6.936424412071642,4.0214825843222235e-12,1.7933474254807162e-09,EMILIN3,elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123]
ENSG00000110195,292.645337432441,-5.514569709282434,0.7959683578979206,-6.9281267962031885,4.264494494715542e-12,1.8798577973199512e-09,FOLR1,folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]
MSTRG.4579|ENSG00000146094,483.0113252882073,1.881786140781482,0.27334610076220317,6.884261877284057,5.808793022727279e-12,2.51101656070222e-09,DOK3,docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]
ENSG00000196209,109.25173291547792,1.6242875547277524,0.2359576232055355,6.883810459952316,5.827239808675069e-12,2.51101656070222e-09,SIRPB2,signal regulatory protein beta 2 [Source:HGNC Symbol;Acc:HGNC:16247]
MSTRG.2510|ENSG00000005379,460.95256732692695,-1.9387682687383185,0.2829196122994008,-6.852717819670308,7.2459932275118775e-12,3.087678736314533e-09,TSPOAP1,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]
ENSG00000137745,269.08864745929935,6.358156376967468,0.9284696133799085,6.8479961921660175,7.489155843536595e-12,3.1562265467634285e-09,MMP13,matrix metallopeptidase 13 [Source:HGNC Symbol;Acc:HGNC:7159]
MSTRG.883|ENSG00000129151,489.00463398328003,-4.852666380163939,0.7120328235352871,-6.815228483527134,9.411406576062483e-12,3.923226669549699e-09,BBOX1,gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]
ENSG00000135077,850.4551899216963,2.023220088457123,0.2975016206052064,6.800702746900317,1.041100389468043e-11,4.293251724353646e-09,HAVCR2,hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]
MSTRG.2336|ENSG00000167851,347.27195345173374,1.6878970957261101,0.24892268997503603,6.7808085148661466,1.1950518470240704e-11,4.875684402682992e-09,CD300A,CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]
ENSG00000136286,583.7015815749874,1.7402413091740283,0.2570743868001939,6.769407605459338,1.2931076124487553e-11,5.220207373160233e-09,MYO1G,myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]
ENSG00000268104,500.3986075400414,-4.275988211074197,0.6334299812681492,-6.750530188851367,1.4730586529957632e-11,5.8847158751083866e-09,SLC6A14,solute carrier family 6 member 14 [Source:HGNC Symbol;Acc:HGNC:11047]
ENSG00000181215,36.54164265386779,2.9802321833417618,0.4420651380674862,6.741613230054789,1.566375934645097e-11,6.192998295832383e-09,C4orf50,chromosome 4 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:33766]
ENSG00000261054,115.63701708798915,-3.769408651972799,0.5599990194800966,-6.731098664194663,1.6838673050982214e-11,6.589591328349172e-09,-,"novel transcript, antisense to SYNM"
ENSG00000179915,257.3323140382841,-4.273459432841994,0.6370474201783508,-6.7082281435902775,1.970017662705216e-11,7.631530038627044e-09,NRXN1,neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]
MSTRG.1848|ENSG00000182253,13644.020256795551,-3.8019007168766388,0.5671800440554969,-6.7031637602973095,2.039546731899592e-11,7.74442145693874e-09,SYNM,synemin [Source:HGNC Symbol;Acc:HGNC:24466]
ENSG00000167600,165.71888142744362,1.5579680359563535,0.2324168063374372,6.703336391665233,2.0371375983614795e-11,7.74442145693874e-09,CYP2S1,cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654]
ENSG00000168995,139.827838065855,2.788722124467431,0.41697150421941787,6.688040060886164,2.2617922905449345e-11,8.504117268106743e-09,SIGLEC7,sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876]
MSTRG.2830|ENSG00000104972,474.30343936680237,1.8656213258914334,0.2791231568799525,6.683864379958323,2.3272219271362735e-11,8.665173604621672e-09,LILRB1,leukocyte immunoglobulin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6605]
ENSG00000105664,2533.26896180916,4.61303051659511,0.6904033472117583,6.681645642688658,2.3627379730318483e-11,8.712823461898501e-09,COMP,cartilage oligomeric matrix protein [Source:HGNC Symbol;Acc:HGNC:2227]
ENSG00000137766,57.004195935413144,-4.10785446162958,0.6156417664574565,-6.672475269615174,2.5152444675029354e-11,9.186870530781435e-09,UNC13C,unc-13 homolog C [Source:HGNC Symbol;Acc:HGNC:23149]
MSTRG.3049|ENSG00000138080,4413.2639844493615,1.3987547245394916,0.21006940920286174,6.658536004110571,2.765685441015757e-11,1.0006302108339179e-08,EMILIN1,elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]
ENSG00000137440,57.56528520096546,-4.84816065599006,0.7294772132550393,-6.646075529017312,3.010108386240681e-11,1.0688950622288552e-08,FGFBP1,fibroblast growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19695]
ENSG00000145936,546.0289014314245,-1.8436297424573054,0.27735376519948657,-6.6472136808068045,2.9869325438875454e-11,1.0688950622288552e-08,KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]
ENSG00000277639,284.01375818363476,-4.498513192944686,0.6775664115270281,-6.639221065882543,3.153451461239605e-11,1.1095230916513771e-08,-,novel protein
ENSG00000174607,175.22160475582203,-2.5148500058238734,0.3790415884136158,-6.634760096772368,3.2503073711397145e-11,1.1332048908234471e-08,UGT8,UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]
ENSG00000183876,115.77082008219378,2.566234919952615,0.3871066212627425,6.629271572729891,3.373474349147906e-11,1.1575732863026532e-08,ARSI,arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]
ENSG00000152578,158.32957509508321,-5.706347028289603,0.8608206727243837,-6.628961419141769,3.380569165494959e-11,1.1575732863026532e-08,GRIA4,glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]
ENSG00000167614,234.09568528365185,-4.038959439348517,0.6099823762408203,-6.621436285159065,3.557253474321841e-11,1.2072940530417425e-08,TTYH1,tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]
ENSG00000153237,81.725835604329,-2.127347180542088,0.3214141593555925,-6.618710217394388,3.623463586044182e-11,1.2189776490208809e-08,CCDC148,coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191]
ENSG00000165795,5402.338683182774,-2.9925825486794615,0.4529599525115167,-6.606726559570128,3.929107870542036e-11,1.3103062255926748e-08,NDRG2,NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460]
ENSG00000257743,290.7821091517239,-4.527989929586081,0.68588280853268,-6.601696198324145,4.064798489369569e-11,1.3438714384983823e-08,MGAM2,maltase-glucoamylase 2 (putative) [Source:HGNC Symbol;Acc:HGNC:28101]
ENSG00000183166,29.343343213001987,-3.150665455457969,0.4773591971596346,-6.600198496656071,4.106076396430383e-11,1.3459156912777914e-08,CALN1,calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]
MSTRG.3952|ENSG00000180914,2055.625496216718,-3.5691406975950692,0.541058136415815,-6.5965937066180755,4.207116315029367e-11,1.3673484559126377e-08,OXTR,oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]
MSTRG.4793|ENSG00000146070,864.2422882123302,2.792178653147504,0.423606094979149,6.591450609994038,4.3554972322150616e-11,1.4036779357368054e-08,PLA2G7,phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]
ENSG00000173258,1510.3204167173353,-1.8456424074520448,0.2804396679777719,-6.5812458728140175,4.665223535180718e-11,1.4909665649809642e-08,ZNF483,zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]
ENSG00000121594,113.23381806593464,2.922500164648365,0.44491202320583817,6.568714739579589,5.075140311470949e-11,1.6085678188861354e-08,CD80,CD80 molecule [Source:HGNC Symbol;Acc:HGNC:1700]
ENSG00000142552,1637.9433415752612,1.5326670301539507,0.2333806864937179,6.567240216748641,5.1256325102069956e-11,1.6112551835979385e-08,RCN3,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]
